UniqueCount	AmbigCount
0	172525
0	540420
0	798905
0	210
0	849
0	2101408
0	153
0	37
0	0
0	0
0	0
0	0
0	0
0	27
0	27
0	27
0	1
0	3
0	47
0	0
0	0
0	274
0	272
0	210
0	0
0	6
0	6
0	6
0	6
0	9
0	0
0	59
0	9
0	0
0	0
0	0
0	4
0	0
0	2
0	2
0	0
0	1
0	0
0	15
0	15
0	9
0	9
0	4
0	4
0	104
0	27
0	29
0	26
0	2
0	46
0	45
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	17
0	18
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	232
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	72
0	15
0	18
0	0
0	5
0	39
0	0
0	14
0	2
0	6
0	6
0	3
0	29
0	0
0	0
0	71
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	0
0	1
0	49
0	4
0	2
0	143
0	0
0	1
0	18
0	15
0	12
0	306
0	303
0	1
0	0
0	7
0	0
0	0
0	0
0	1
0	5
0	2
0	4
0	4
0	2
0	5
0	5
0	8
0	8
0	17
0	8
0	96
0	17
0	7
0	6
0	118
0	485
0	54
0	227
0	97
0	4
0	0
0	0
0	0
0	84
0	3
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	177
0	110
0	258
0	255
0	9
0	0
0	1
0	1
0	28
0	10
0	33
0	96
0	13
0	157
0	158
0	20
0	19
0	19
0	29
0	0
0	2
0	2
0	3
0	18
0	0
0	0
0	20
0	433
0	9
0	9
0	9
0	9
0	9
0	0
0	362
0	0
0	0
0	0
0	8
0	112
0	112
0	112
0	5
0	3
0	3
0	31
0	31
0	27
0	0
0	13
0	161
0	20
0	19
0	19
0	298
0	573
0	0
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	25
0	25
0	59
0	14
0	0
0	228
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	3
0	129
0	183
0	0
0	1
0	1
0	55
0	72
0	18
0	28
0	28
0	18
0	343
0	0
0	1
0	1
0	115
0	115
0	135
0	19
0	49
0	22
0	4
0	4
0	69
0	0
0	285
0	285
0	90
0	6
0	1
0	0
0	73
0	5
0	233
0	1
0	1
0	0
0	30
0	30
0	22
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	16
0	0
0	0
0	0
0	1
0	1
0	1
0	30
0	0
0	0
0	177
0	1
0	9
0	66
0	66
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	107
0	143
0	844
0	7
0	102
0	102
0	108
0	108
0	108
0	108
0	463
0	56
0	54
0	0
0	0
0	257
0	257
0	0
0	0
0	0
0	0
0	0
0	4180
0	2
0	113
0	113
0	79
0	0
0	23
0	5
0	297
0	33
0	1
0	9
0	1
0	1
0	0
0	49
0	6
0	163
0	26
0	27
0	5
0	12
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	42
0	26
0	26
0	147
0	6
0	3
0	24
0	24
0	0
0	139
0	40
0	10
0	0
0	0
0	1
0	56
0	56
0	0
0	9
0	0
0	1
0	50
0	42
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	169
0	9
0	9
0	9
0	865
0	0
0	0
0	0
0	0
0	5
0	1
0	136
0	190
0	1
0	0
0	5
0	58
0	181
0	87
0	72
0	15
0	0
0	75
0	5
0	44
0	44
0	44
0	44
0	44
0	59
0	11
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	19
0	1
0	4
0	88
0	6
0	8
0	8
0	18
0	0
0	18
0	18
0	18
0	18
0	3
0	0
0	53
0	0
0	54
0	21
0	0
0	15
0	2
0	2
0	2
0	2
0	0
0	4
0	0
0	114
0	2
0	0
0	0
0	157
0	0
0	1
0	0
0	51
0	37
0	110
0	114
0	1
0	1
0	0
0	121
0	402
0	1
0	2
0	92
0	1
0	11
0	0
0	0
0	6
0	30
0	33
0	6
0	0
0	2
0	61
0	0
0	2
0	6
0	6
0	10
0	11
0	0
0	0
0	150
0	150
0	159
0	0
0	8
0	59
0	3
0	0
0	2
0	2
0	0
0	255
0	7
0	7
0	0
0	0
0	15
0	3
0	21
0	5
0	7
0	7
0	7
0	10
0	0
0	35
0	4
0	1
0	3
0	0
0	2
0	0
0	0
0	2
0	0
0	2
0	25
0	1
0	1317
0	1317
0	10
0	9
0	0
0	20
0	20
0	4
0	4
0	6
0	38
0	409
0	5
0	3
0	8
0	0
0	0
0	81
0	81
0	229
0	4
0	3
0	3
0	0
0	1
0	9
0	8
0	68
0	1108
0	1105
0	1104
0	0
0	0
0	0
0	105
0	30
0	25
0	27
0	34
0	14
0	9
0	2
0	64
0	5
0	0
0	0
0	5
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	3
0	11
0	4
0	13
0	192
0	0
0	0
0	0
0	0
0	0
0	6
0	42
0	0
0	0
0	6
0	10
0	1
0	1
0	1
0	1
0	2
0	0
0	0
0	13
0	70
0	0
0	35
0	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	25
0	25
0	99
0	21
0	1
0	1
0	0
0	0
0	0
0	5
0	1
0	0
0	1
0	0
0	6
0	311
0	311
0	0
0	25
0	4
0	1
0	12
0	6
0	2
0	0
0	0
0	0
0	3
0	8
0	1
0	77
0	0
0	0
0	0
0	12
0	1
0	80
0	239
0	157
0	12
0	4
0	0
0	92
0	50
0	90
0	149
0	7
0	19
0	1470
0	22
0	54
0	52
0	0
0	1
0	18
0	0
0	4
0	5
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	2
0	8
0	0
0	0
0	0
0	5
0	5
0	38
0	419
0	419
0	12
0	12
0	12
0	42
0	71
0	0
0	0
0	4
0	0
0	5
0	5
0	5
0	0
0	4
0	4
0	18
0	82
0	1
0	24
0	0
0	17
0	19
0	9
0	3
0	2
0	0
0	67
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	143
0	337
0	0
0	6
0	0
0	0
0	0
0	6
0	43
0	1
0	8
0	3
0	36
0	16
0	16
0	16
0	16
0	135
0	254
0	252
0	253
0	252
0	253
0	0
0	98
0	41
0	0
0	0
0	110
0	134
0	66
0	3
0	0
0	73
0	11
0	8
0	1
0	1
0	1
0	0
0	7
0	5
0	0
0	6
0	2
0	15
0	1
0	55
0	46
0	13
0	13
0	48
0	12
0	7
0	25
0	0
0	0
0	230
0	242
0	3390
0	3390
0	71
0	1
0	56
0	56
0	388
0	382
0	382
0	383
0	40
0	1
0	1
0	7
0	124
0	217
0	8
0	107
0	0
0	2
0	85
0	126
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	98
0	19
0	0
0	0
0	0
0	0
0	0
0	22
0	22
0	574
0	86
0	109
0	106
0	17
0	1
0	0
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	18
0	18
0	18
0	18
0	19
0	19
0	15
0	15
0	45
0	7
0	5
0	2
0	0
0	2
0	2
0	2
0	63
0	2
0	3
0	1
0	2
0	0
0	37
0	13
0	37
0	37
0	37
0	37
0	37
0	46
0	77
0	2
0	19
0	1
0	177
0	178
0	178
0	178
0	178
0	178
0	178
0	178
0	51
0	51
0	51
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	17
0	19
0	19
0	11
0	0
0	20
0	0
0	0
0	0
0	0
0	10
0	2
0	1
0	1
0	2
0	110
0	2
0	35
0	34
0	1
0	3
0	2448
0	2271
0	0
0	52
0	26
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	2
0	4
0	2
0	1
0	41
0	0
0	4
0	20
0	20
0	150
0	150
0	150
0	0
0	2
0	0
0	0
0	0
0	1
0	3
0	3
0	3
0	5
0	4
0	86
0	15
0	4
0	4
0	0
0	0
0	1
0	8
0	8
0	8
0	5
0	9
0	9
0	3
0	3
0	3
0	26
0	23
0	0
0	0
0	21
0	32
0	32
0	0
0	32
0	3
0	4
0	1
0	32
0	31
0	1
0	2
0	10
0	10
0	6
0	0
0	0
0	15
0	15
0	15
0	12
0	7
0	42
0	42
0	0
0	0
0	6
0	9
0	0
0	0
0	0
0	83
0	26
0	9
0	261
0	0
0	33
0	33
0	113
0	52
0	113
0	0
0	99
0	99
0	87
0	213
0	213
0	0
0	10
0	10
0	1
0	10
0	0
0	41
0	66
0	4
0	192
0	6
0	53
0	53
0	53
0	53
0	0
0	1
0	1
0	2
0	2
0	5
0	1
0	595
0	485
0	2
0	174
0	6
0	11
0	117
0	14
0	0
0	0
0	36
0	3
0	9
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2404
0	18
0	0
0	88
0	2
0	88
0	69
0	1
0	9
0	30
0	9
0	0
0	1
0	152
0	21
0	2
0	0
0	9
0	1
0	0
0	0
0	0
0	4
0	0
0	0
0	1
0	4
0	1
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	1
0	0
0	0
0	3
0	0
0	0
0	59
0	47
0	46
0	11
0	0
0	133
0	22
0	22
0	4
0	4
0	1
0	1
0	61
0	153
0	96
0	22
0	5
0	29
0	3
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	5
0	8
0	2
0	2
0	33
0	33
0	0
0	1
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	238
0	17
0	13819
0	146
0	30
0	3
0	3
0	73
0	32
0	56
0	472
0	473
0	144
0	0
0	10
0	10
0	13
0	10
0	13
0	0
0	58
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	6
0	3
0	31
0	31
0	31
0	31
0	489
0	10
0	30
0	2
0	0
0	0
0	15
0	0
0	0
0	28
0	32
0	32
0	6
0	2
0	0
0	0
0	0
0	0
0	3
0	0
0	20
0	0
0	0
0	0
0	5
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	78
0	79
0	11
0	11
0	11
0	99
0	410
0	10
0	1
0	0
0	8
0	8
0	0
0	583
0	49
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	20
0	20
0	0
0	2
0	5
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	4
0	0
0	0
0	134
0	4
0	0
0	0
0	0
0	11
0	10
0	5
0	5
0	0
0	348
0	2
0	0
0	0
0	0
0	0
0	1
0	8
0	8
0	6
0	148
0	148
0	150
0	148
0	6
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	276
0	5
0	5
0	0
0	0
0	143
0	143
0	9
0	66
0	2
0	8
0	187
0	57
0	19
0	29
0	1
0	23
0	3
0	4
0	1
0	1
0	19
0	19
0	19
0	19
0	31
0	0
0	0
0	31
0	546
0	1
0	22
0	51
0	6
0	7
0	7
0	7
0	7
0	1
0	1
0	1
0	41
0	1104
0	3
0	0
0	0
0	5
0	1
0	40
0	5
0	105
0	105
0	0
0	0
0	0
0	5
0	0
0	0
0	1
0	18
0	18
0	7
0	11
0	0
0	2
0	2
0	2
0	8
0	8
0	46
0	56
0	0
0	0
0	0
0	0
0	0
0	1
0	26
0	30
0	36
0	26
0	60
0	76
0	30
0	31
0	31
0	34
0	7
0	1
0	1
0	1
0	1
0	1
0	1
0	4
0	84
0	203
0	81
0	80
0	0
0	91
0	34
0	10
0	219
0	219
0	220
0	0
0	19
0	24
0	39
0	16
0	16
0	80
0	28
0	53
0	0
0	0
0	0
0	0
0	22
0	1
0	0
0	11
0	139
0	139
0	139
0	139
0	172
0	139
0	139
0	139
0	139
0	0
0	19
0	1
0	0
0	0
0	37
0	44
0	2
0	2
0	0
0	148
0	0
0	2
0	408
0	408
0	152
0	35
0	19
0	16
0	0
0	19
0	29
0	0
0	1
0	0
0	898
0	13
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	5
0	3
0	0
0	0
0	210
0	210
0	0
0	2
0	209
0	0
0	3
0	2
0	209
0	0
0	2
0	67
0	0
0	56
0	38
0	0
0	0
0	0
0	7
0	38
0	0
0	317
0	0
0	0
0	1
0	3
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	9
0	0
0	0
0	0
0	0
0	6
0	6
0	5
0	1
0	0
0	49
0	0
0	29
0	18
0	24
0	24
0	197
0	0
0	0
0	823
0	823
0	824
0	85
0	157
0	2
0	4925
0	57
0	0
0	74
0	51
0	55
0	13
0	124
0	120
0	2
0	2
0	0
0	19
0	19
0	38
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	34
0	34
0	117
0	40
0	33
0	22
0	214
0	0
0	2
0	111
0	84
0	1
0	197
0	1
0	0
0	0
0	0
0	6
0	71
0	121
0	1
0	0
0	6
0	5
0	322
0	322
0	4
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	17
0	17
0	9
0	9
0	0
0	35
0	12
0	0
0	4
0	0
0	1
0	143
0	18
0	18
0	0
0	0
0	0
0	2
0	84
0	0
0	0
0	1
0	24
0	0
0	0
0	0
0	0
0	0
0	254
0	2
0	0
0	12
0	0
0	138
0	1
0	0
0	0
0	81
0	81
0	83
0	0
0	3
0	27
0	29
0	29
0	4
0	4
0	4
0	6
0	6
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	0
0	6
0	0
0	4
0	3
0	4
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	58
0	5
0	0
0	0
0	0
0	0
0	0
0	168
0	5
0	14
0	9
0	0
0	5
0	3
0	28
0	3
0	15
0	3
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	19
0	78
0	50
0	38
0	0
0	0
0	647
0	460
0	0
0	1
0	23
0	187
0	152
0	0
0	1
0	14
0	4
0	6
0	10
0	10
0	2
0	3
0	61
0	0
0	0
0	0
0	0
0	9
0	3
0	0
0	7
0	8
0	63
0	59
0	59
0	59
0	59
0	16
0	5
0	39
0	167
0	167
0	22
0	0
0	0
0	11
0	11
0	0
0	3
0	7
0	7
0	14
0	0
0	0
0	5
0	278
0	11
0	203
0	139
0	72
0	72
0	0
0	10
0	6
0	378
0	378
0	377
0	8
0	1017
0	0
0	1
0	0
0	115
0	115
0	115
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	23
0	0
0	0
0	6
0	0
0	0
0	3
0	3
0	9
0	10
0	25
0	25
0	0
0	0
0	27
0	27
0	27
0	3
0	29
0	6
0	10
0	1251
0	192
0	25
0	25
0	109
0	109
0	2
0	16
0	0
0	37
0	68
0	55
0	19
0	0
0	9
0	12
0	9
0	14
0	84
0	17
0	11
0	0
0	23
0	23
0	59
0	0
0	0
0	71
0	2
0	0
0	662
0	662
0	662
0	42
0	11
0	7
0	0
0	2
0	1
0	8
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	5
0	42
0	0
0	0
0	74
0	11
0	16
0	1
0	16
0	16
0	11
0	0
0	0
0	2
0	0
0	0
0	3
0	267
0	0
0	0
0	3
0	1
0	33
0	34
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	65
0	0
0	0
0	14
0	14
0	14
0	0
0	0
0	1
0	0
0	3
0	5
0	5
0	14
0	0
0	0
0	1
0	1
0	0
0	12
0	76
0	1
0	0
0	4
0	70
0	70
0	70
0	0
0	4
0	0
0	211
0	207
0	187
0	187
0	0
0	0
0	0
0	0
0	69
0	17
0	0
0	0
0	2
0	4
0	0
0	11
0	0
0	0
0	0
0	100
0	53
0	0
0	0
0	27
0	44
0	14
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	143
0	145
0	144
0	143
0	143
0	144
0	143
0	143
0	1
0	123
0	0
0	0
0	116
0	99
0	22
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	0
0	59
0	59
0	1
0	0
0	2
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	2
0	5
0	0
0	0
0	0
0	0
0	30
0	329
0	5
0	4
0	0
0	21
0	10
0	91
0	91
0	91
0	91
0	7
0	8
0	10
0	9
0	10
0	8
0	147
0	1
0	84
0	1
0	11
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	10
0	3
0	1
0	0
0	3
0	1
0	1
0	2
0	0
0	0
0	3
0	0
0	43
0	0
0	1
0	10
0	10
0	53
0	3
0	26
0	28
0	7
0	2105
0	28
0	0
0	9
0	9
0	157
0	157
0	0
0	0
0	9
0	9
0	16
0	53
0	0
0	54
0	0
0	0
0	21
0	88
0	3
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	5
0	0
0	1
0	1
0	4
0	4
0	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	80
0	179
0	18
0	0
0	6
0	5
0	5
0	5
0	5
0	5
0	0
0	37
0	37
0	144
0	0
0	5154
0	23
0	94
0	16
0	38
0	65
0	661
0	0
0	164
0	164
0	319
0	2
0	269
0	12
0	30
0	138
0	39
0	15
0	8
0	10
0	258
0	17
0	43
0	0
0	17
0	22
0	0
0	20
0	42
0	54
0	6
0	1
0	0
0	14
0	2
0	5
0	23
0	23
0	9
0	9
0	72
0	1
0	2
0	0
0	2
0	40
0	17
0	17
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	3
0	3
0	9
0	13
0	12
0	9
0	0
0	48
0	0
0	788
0	3
0	35
0	171
0	2
0	1
0	5
0	0
0	12
0	18
0	18
0	146
0	0
0	1
0	0
0	0
0	1
0	1
0	65
0	0
0	0
0	0
0	0
0	0
0	74
0	64
0	80
0	87
0	35
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	76
0	9
0	169
0	78
0	2
0	2
0	43
0	43
0	244
0	0
0	33
0	157
0	52
0	278
0	0
0	67
0	28
0	28
0	31
0	0
0	24
0	24
0	0
0	217
0	97
0	3
0	2
0	0
0	34
0	34
0	2
0	89
0	18
0	39
0	39
