UniqueCount	AmbigCount
0	147194
0	520782
0	787437
0	173
0	702
0	1690461
0	133
0	25
0	0
0	1
0	2
0	2
0	2
0	52
0	52
0	52
0	0
0	2
0	25
0	0
0	0
0	75
0	73
0	56
0	0
0	6
0	6
0	6
0	6
0	10
0	0
0	7
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	8
0	8
0	7
0	7
0	0
0	0
0	194
0	18
0	16
0	15
0	8
0	21
0	21
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	21
0	8
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	395
0	0
0	3
0	0
0	0
0	0
0	3
0	1
0	73
0	17
0	17
0	9
0	14
0	58
0	0
0	25
0	1
0	2
0	8
0	2
0	11
0	1
0	1
0	51
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	30
0	3
0	3
0	129
0	1
0	0
0	5
0	5
0	3
0	231
0	227
0	1
0	0
0	9
0	0
0	0
0	0
0	0
0	3
0	5
0	4
0	4
0	2
0	11
0	11
0	20
0	7
0	20
0	6
0	81
0	20
0	4
0	0
0	53
0	179
0	48
0	309
0	76
0	2
0	0
0	0
0	0
0	45
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	168
0	111
0	187
0	186
0	4
0	0
0	0
0	0
0	23
0	2
0	65
0	98
0	14
0	278
0	275
0	43
0	45
0	43
0	8
0	0
0	3
0	3
0	3
0	11
0	0
0	0
0	10
0	802
0	18
0	18
0	18
0	18
0	19
0	0
0	333
0	0
0	7
0	0
0	5
0	63
0	63
0	63
0	0
0	2
0	2
0	49
0	49
0	24
0	0
0	13
0	243
0	18
0	35
0	35
0	140
0	394
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	15
0	23
0	0
0	257
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	82
0	101
0	0
0	0
0	0
0	109
0	127
0	6
0	35
0	35
0	9
0	198
0	1
0	0
0	1
0	158
0	158
0	127
0	13
0	31
0	12
0	6
0	6
0	9
0	0
0	340
0	340
0	187
0	2
0	1
0	0
0	97
0	3
0	327
0	2
0	2
0	0
0	36
0	36
0	7
0	15
0	14
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	5
0	7
0	0
0	0
0	0
0	2
0	2
0	0
0	344
0	0
0	0
0	146
0	6
0	5
0	204
0	204
0	4
0	4
0	4
0	4
0	4
0	4
0	0
0	82
0	193
0	1423
0	10
0	67
0	67
0	77
0	75
0	77
0	77
0	219
0	49
0	25
0	8
0	8
0	77
0	77
0	0
0	0
0	0
0	0
0	1
0	1950
0	3
0	126
0	126
0	104
0	0
0	21
0	1
0	327
0	14
0	3
0	73
0	0
0	0
0	0
0	16
0	4
0	768
0	25
0	25
0	3
0	1
0	0
0	7
0	0
0	0
0	0
0	0
0	1
0	3
0	5
0	0
0	3
0	3
0	1
0	0
0	0
0	0
0	48
0	31
0	31
0	144
0	5
0	18
0	12
0	12
0	0
0	31
0	2
0	86
0	0
0	0
0	11
0	45
0	45
0	0
0	10
0	0
0	0
0	26
0	19
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	270
0	146
0	146
0	146
0	1747
0	1
0	0
0	0
0	3
0	1
0	2
0	130
0	127
0	0
0	1
0	4
0	75
0	242
0	83
0	94
0	15
0	0
0	151
0	13
0	27
0	27
0	27
0	27
0	27
0	54
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	6
0	41
0	8
0	0
0	0
0	22
0	0
0	22
0	22
0	22
0	22
0	1
0	0
0	11
0	0
0	9
0	4
0	0
0	7
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	126
0	0
0	3
0	0
0	60
0	85
0	71
0	72
0	4
0	4
0	1
0	98
0	266
0	0
0	2
0	92
0	0
0	7
0	0
0	0
0	4
0	8
0	9
0	14
0	0
0	0
0	178
0	1
0	7
0	10
0	10
0	25
0	11
0	2
0	2
0	226
0	225
0	58
0	0
0	4
0	5
0	14
0	0
0	1
0	0
0	0
0	7
0	4
0	4
0	0
0	3
0	13
0	9
0	26
0	5
0	48
0	47
0	47
0	6
0	0
0	0
0	0
0	0
0	9
0	0
0	7
0	7
0	2
0	0
0	0
0	0
0	22
0	1
0	717
0	717
0	2
0	2
0	0
0	16
0	16
0	3
0	3
0	2
0	31
0	356
0	2
0	0
0	2
0	2
0	0
0	86
0	86
0	145
0	4
0	4
0	4
0	8
0	0
0	15
0	15
0	16
0	1993
0	1988
0	1988
0	0
0	0
0	0
0	74
0	5
0	32
0	34
0	33
0	4
0	0
0	0
0	105
0	2
0	0
0	0
0	2
0	0
0	0
0	6
0	9
0	0
0	0
0	0
0	0
0	3
0	1
0	5
0	256
0	0
0	0
0	0
0	0
0	0
0	7
0	12
0	0
0	0
0	2
0	2
0	0
0	0
0	1
0	1
0	3
0	0
0	0
0	7
0	16
0	4
0	43
0	100
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	23
0	23
0	90
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
