UniqueCount	AmbigCount
0	219265
0	663936
0	634991
0	569
0	1617
0	2581635
0	209
0	132
0	0
0	0
0	0
0	1
0	0
0	51
0	51
0	50
0	0
0	2
0	15
0	13
0	16
0	138
0	139
0	138
0	8
0	10
0	10
0	10
0	10
0	32
0	3
0	41
0	56
0	0
0	1
0	3
0	100
0	0
0	13
0	13
0	1
0	5
0	5
0	66
0	69
0	44
0	44
0	17
0	14
0	104
0	10
0	11
0	10
0	4
0	19
0	19
0	6
0	9
0	6
0	6
0	9
0	6
0	6
0	3
0	16
0	4
0	3
0	6
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	18
0	2
0	0
0	0
0	20
0	0
0	29
0	10
0	180
0	42
0	52
0	72
0	47
0	42
0	0
0	6
0	5
0	2
0	10
0	0
0	95
0	86
0	86
0	44
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	116
0	47
0	33
0	27
0	14
0	16
0	48
0	18
0	5
0	176
0	170
0	0
0	0
0	4
0	0
0	0
0	2
0	12
0	36
0	0
0	3
0	3
0	0
0	3
0	3
0	6
0	8
0	7
0	2
0	54
0	86
0	11
0	5
0	26
0	415
0	42
0	45
0	6
0	2
0	0
0	0
0	0
0	114
0	81
0	11
0	0
0	0
0	0
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	526
0	450
0	223
0	220
0	7
0	0
0	0
0	0
0	36
0	0
0	47
0	15
0	0
0	84
0	82
0	19
0	39
0	19
0	41
0	0
0	3
0	6
0	8
0	4
0	4
0	4
0	1
0	150
0	2
0	2
0	2
0	2
0	2
0	0
0	6
0	0
0	0
0	0
0	13
0	308
0	308
0	308
0	23
0	24
0	24
0	83
0	83
0	3
0	0
0	27
0	84
0	17
0	11
0	11
0	59
0	89
0	0
0	3
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	5
0	0
0	120
0	157
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	6
0	65
0	1
0	24
0	93
0	2
0	16
0	16
0	33
0	171
0	105
0	2
0	2
0	9
0	81
0	0
0	6
0	8
0	246
0	247
0	45
0	27
0	57
0	124
0	4
0	4
0	9
0	0
0	44
0	44
0	135
0	4
0	8
0	0
0	15
0	6
0	220
0	9
0	13
0	7
0	12
0	12
0	0
0	15
0	12
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	83
0	0
0	0
0	0
0	3
0	3
0	0
0	1
0	0
0	0
0	5
0	0
0	77
0	32
0	31
0	0
0	0
0	5
0	5
0	5
0	9
0	2
0	44
0	50
0	280
0	1
0	97
0	97
0	97
0	92
0	97
0	97
0	227
0	46
0	1
0	4
0	4
0	63
0	63
0	0
0	0
0	0
0	0
0	1
0	1254
0	6
0	91
0	91
0	76
0	0
0	3
0	3
0	161
0	52
0	0
0	1
0	0
0	7
0	1
0	125
0	14
0	143
0	73
0	73
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	67
0	96
0	96
0	20
0	4
0	2
0	93
0	93
0	0
0	13
0	2
0	1
0	1
0	0
0	1
0	9
0	9
0	0
0	84
0	0
0	17
0	185
0	19
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	68
0	27
0	28
0	28
0	88
0	5
0	0
0	0
0	0
0	29
0	0
0	327
0	568
0	0
0	5
0	9
0	35
0	269
0	31
0	115
0	2
0	0
0	103
0	56
0	3
0	3
0	3
0	3
0	9
0	20
0	28
0	28
0	28
0	0
0	1
0	0
0	0
0	0
0	31
0	1
0	2
0	168
0	0
0	9
0	9
0	9
0	0
0	9
0	9
0	9
0	9
0	0
0	0
0	60
0	0
0	68
0	7
0	3
0	7
0	0
0	0
