UniqueCount	AmbigCount
0	117131
0	527966
0	748878
0	248
0	601
0	1753904
0	190
0	51
0	0
0	0
0	19
0	19
0	19
0	40
0	40
0	40
0	0
0	3
0	29
0	8
0	8
0	172
0	172
0	154
0	1
0	12
0	12
0	12
0	12
0	15
0	0
0	2
0	3
0	0
0	0
0	2
0	5
0	0
0	7
0	7
0	0
0	0
0	0
0	26
0	25
0	25
0	25
0	1
0	1
0	66
0	16
0	24
0	14
0	5
0	34
0	32
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	8
0	2
0	2
0	17
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	210
0	0
0	4
0	0
0	2
0	0
0	0
0	0
0	116
0	17
0	17
0	15
0	21
0	47
0	0
0	10
0	1
0	3
0	7
0	1
0	40
0	1
0	1
0	69
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	14
0	0
0	0
0	57
0	3
0	2
0	57
0	1
0	0
0	2
0	0
0	0
0	120
0	120
0	2
0	0
0	7
0	2
0	0
0	2
0	0
0	11
0	8
0	4
0	5
0	1
0	5
0	5
0	12
0	10
0	25
0	12
0	85
0	26
0	9
0	2
0	109
0	426
0	65
0	264
0	74
0	4
0	0
0	0
0	1
0	67
0	5
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	288
0	191
0	222
0	222
0	11
0	0
0	2
0	1
0	22
0	2
0	92
0	89
0	8
0	208
0	208
0	17
0	17
0	17
0	31
0	1
0	1
0	1
0	1
0	30
0	0
0	0
0	20
0	422
0	12
0	12
0	12
0	12
0	12
0	0
0	945
0	0
0	0
0	0
0	12
0	75
0	75
0	75
0	2
0	6
0	6
0	25
0	25
0	21
0	0
0	10
0	156
0	24
0	23
0	23
0	186
0	240
0	0
0	5
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
0	16
0	0
0	99
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	80
0	117
0	0
0	0
0	0
0	59
0	83
0	21
0	21
0	19
0	6
0	177
0	0
0	0
0	0
0	105
0	105
0	169
0	16
0	32
0	27
0	3
0	3
0	47
0	0
0	255
0	255
0	133
0	14
0	5
0	0
0	91
0	8
0	332
0	2
0	2
0	2
0	16
0	16
